岗位ID,岗位名称,公司,城市,一级簇号,一级簇名,二级簇名
J6697,会计,安徽柯建科技有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J6698,区域销售工程师,中安智创环保科技有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J6699,会计,安徽凯瑞包装有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6700,主办会计,安徽香叶建材科技有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6701,电脑操作员,桐城市浩诚金诺电子商务有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J6702,综合内勤（纯内勤，五险一金，双休）,和谐健康保险股份有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6703,跨境电商运营,安徽金枪鱼网络科技有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6704,尺寸工程师（主机厂）,武汉佰思特信息科技有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6705,采购工程师,安徽大昌科技股份有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6706,车企财务专员（成本、存货）,振宜汽车有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6707,质量目标主管,振宜汽车有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6708,生产计划/物料管理(PMC),振宜汽车有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6709,装配工艺工程师,沈阳金杯锦恒汽车安全系统有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6710,生产经理,国轩高科股份有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6711,人事专员,国轩高科股份有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J6712,运营经理,安徽乾圆科技有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6713,焊装质量工程师,振宜汽车有限公司,安庆,3,软件测试（信号测试、安全测试）,—
J6714,本科,怀宁县永丰超市有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J6715,检测工程师,安徽乾圆科技有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6716,物流部长,沈阳金杯锦恒汽车安全系统有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6717,仓储副经理,国轩高科股份有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6718,HRBP,安徽乾圆科技有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6719,人事经理,安徽省青园工贸有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6720,食品原辅料采购专员,安徽果不离生物科技有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6721,HRBP,安徽乾圆科技有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6722,行政接待专员（国企-万人汽车工厂）,振宜汽车有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6723,体系工程师,安徽乾圆科技有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6724,体系工程师,安徽乾圆科技有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6725,成本会计,芜湖红方包装科技股份有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6726,研发总监,安徽乾圆科技有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6727,研发经理,安徽乾圆科技有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6728,校招-材料研发工程师,安庆英科医疗有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6729,水热法钛酸钡微粉工艺工程师,安徽尤品新材料有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6730,会计,沈阳金杯锦恒汽车安全系统有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6731,会计,雨润集团,安庆,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J6732,车企焊装车间效率员,振宜汽车有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J6733,工艺工程师,安徽乾圆科技有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6734,汽车质量工程师,振宜汽车有限公司,安庆,3,软件测试（信号测试、安全测试）,—
J6735,过程质量工程师,振宜汽车有限公司,安庆,3,软件测试（信号测试、安全测试）,—
J6736,工艺工程师,安徽乾圆科技有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6737,资深研发工程师,安徽乾圆科技有限公司,安庆,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6738,农产品交易员,桐城市浩诚金诺电子商务有限公司,安庆,6,产品/项目管理（国内市场、需求分析）,—
J6739,Java,安徽省即幂人工智能科技有限公司,滁州,4,后端开发（hibernate、linux开发）,—
J6740,嵌入式软件助理工程师,北京航星传动科技有限公司,滁州,5,嵌入式/硬件（rtos、32位单片机）,—
J6741,IT工程师（滁州）,安徽明豪精密工业有限公司,滁州,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6742,MES系统开发工程师,北海惠科光电显示有限公司,滁州,4,后端开发（hibernate、linux开发）,—
J6743,IT工程师,尤提乐电气有限公司,滁州,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6744,ERP专员,安徽智安芯创科技有限公司,滁州,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J6745,U3D客户端开发工程师,安徽斯劳特网络科技有限公司,滁州,4,后端开发（hibernate、linux开发）,—
J6746,研发工程师TU70040,达亮电子(滁州)有限公司,滁州,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J6747,系统测试助理工程师,北京航星传动科技有限公司,滁州,3,软件测试（信号测试、安全测试）,—
J6748,数据采集,滁州康众健康管理有限公司,滁州,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6749,数据标注,滁州诺纳建筑工程有限公司,滁州,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6750,算法工程师,北海惠科光电显示有限公司,滁州,7,算法/人工智能（智能驾驶、传感器融合）,—
J6751,数据标注,滁州煜智信息技术有限公司,滁州,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6752,保底7k机器人数据采集员长白班,上海赞华实业有限公司,滁州,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6753,测试工程师,北京中科导控科技有限公司,滁州,3,软件测试（信号测试、安全测试）,—
J6754,Linux+oracle数据库 运维工程师,南京六瑞电力自动化科技有限公司,滁州,1,运维/云与网络（分布式电站、空调工程）,—
J6755,智能仪器控制模块研发工程师（五险一金+双休，天长、南…,江元科技集团股份有限公司,滁州,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6756,管培生（27届应届毕业生，非应届勿扰）,大咖国际食品有限公司,滁州,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6757,应届/往届研究生、211/985本科生,滁州市经纬装备科技有限公司,滁州,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6758,数据采集员,天长市智为数据服务有限公司,滁州,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6759,硬件测试工程师,北京航星传动科技有限公司,滁州,3,软件测试（信号测试、安全测试）,—
J6760,上位机工程师--薪资面议,北京航星传动科技有限公司,滁州,0,制造业质量/检验（成本管理、抖音）,硬件/仪器/自动化（组态软件、scratch）
J6761,38/时+数据采集+不限性别接受无经验+酒店住…,上海赞华实业有限公司,滁州,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6762,Java,安徽省即幂人工智能科技有限公司,滁州,4,后端开发（hibernate、linux开发）,—
J6763,物流运输专员,佳怡物流,滁州,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J6764,化成段设备维修技术员,中汽新能电池科技有限公司,滁州,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
